termId,conceptId,currentText,originalCategory,taxonomyCategory,sourceFile,screenOrFeature,notes
ST3_3277,TERM_ST3_3277,Имя [12],Other,Status,docs/ui/ui-core.js,general_interface,line=196; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3278,CONCEPT_UNAVAILABLE_STATE,Передача пойнтов: пока недоступна.,BlockTitle,Status,docs/ui/ui-core.js,"p2p,economy_toasts",line=264; canonConcept=CONCEPT_UNAVAILABLE_STATE; canonCategory=Status; STEP3_UI_TAXONOMY_V1
ST3_3279,TERM_ST3_3279,Причина: анти-абуз и баланс.,EconomyReason,ReasonName,docs/ui/ui-core.js,p2p,line=265; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3280,CONCEPT_UNAVAILABLE_STATE,Передача пока отключена из-за анти-абуза и баланса.,Other,Status,docs/ui/ui-core.js,p2p,line=266; canonConcept=CONCEPT_UNAVAILABLE_STATE; canonCategory=Status; STEP3_UI_TAXONOMY_V1
ST3_3281,TERM_ST3_3281,Почему?,Other,Status,docs/ui/ui-core.js,general_interface,line=284; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3282,TERM_ST3_3282,Ты,Other,Status,docs/ui/ui-core.js,general_interface,line=328; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3283,TERM_ST3_3283,абсолютные,Other,Status,docs/ui/ui-core.js,general_interface,line=336; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3284,TERM_ST3_3284,мощные,Other,Status,docs/ui/ui-core.js,general_interface,line=337; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3285,TERM_ST3_3285,сильные,Other,Status,docs/ui/ui-core.js,general_interface,line=338; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3286,TERM_ST3_3286,слабые,Other,Status,docs/ui/ui-core.js,general_interface,line=339; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3287,TERM_ST3_3287,очень скромный,Other,Status,docs/ui/ui-core.js,general_interface,line=389; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3288,TERM_ST3_3288,скромный,Other,Status,docs/ui/ui-core.js,general_interface,line=390; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3289,TERM_ST3_3289,вежливый,Other,Status,docs/ui/ui-core.js,general_interface,line=391; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3290,TERM_ST3_3290,довольно обычный,Other,Status,docs/ui/ui-core.js,general_interface,line=392; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3291,TERM_ST3_3291,обычный,Other,Status,docs/ui/ui-core.js,general_interface,line=393; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3292,TERM_ST3_3292,уверенный,Other,Status,docs/ui/ui-core.js,general_interface,line=394; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3293,TERM_ST3_3293,очень уверенный,Other,Status,docs/ui/ui-core.js,general_interface,line=395; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3294,TERM_ST3_3294,дерзкий,Other,Status,docs/ui/ui-core.js,general_interface,line=396; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3295,TERM_ST3_3295,грубый,Other,Status,docs/ui/ui-core.js,general_interface,line=397; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3296,TERM_ST3_3296,приказной,Other,Status,docs/ui/ui-core.js,general_interface,line=398; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3297,TERM_ST3_3297,очень скромного,Other,Status,docs/ui/ui-core.js,general_interface,line=405; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3298,TERM_ST3_3298,скромного,Other,Status,docs/ui/ui-core.js,general_interface,line=406; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3299,TERM_ST3_3299,вежливого,Other,Status,docs/ui/ui-core.js,general_interface,line=407; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3300,TERM_ST3_3300,довольно обычного,Other,Status,docs/ui/ui-core.js,general_interface,line=408; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3301,TERM_ST3_3301,обычного,Other,Status,docs/ui/ui-core.js,general_interface,line=409; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3302,TERM_ST3_3302,уверенного,Other,Status,docs/ui/ui-core.js,general_interface,line=410; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3303,TERM_ST3_3303,очень уверенного,Other,Status,docs/ui/ui-core.js,general_interface,line=411; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3304,TERM_ST3_3304,дерзкого,Other,Status,docs/ui/ui-core.js,general_interface,line=412; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3305,TERM_ST3_3305,грубого,Other,Status,docs/ui/ui-core.js,general_interface,line=413; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3306,TERM_ST3_3306,приказного,Other,Status,docs/ui/ui-core.js,general_interface,line=414; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3307,TERM_ST3_3307,очень скромным,Other,Status,docs/ui/ui-core.js,general_interface,line=421; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3308,TERM_ST3_3308,скромным,Other,Status,docs/ui/ui-core.js,general_interface,line=422; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3309,TERM_ST3_3309,вежливым,Other,Status,docs/ui/ui-core.js,general_interface,line=423; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3310,TERM_ST3_3310,довольно обычным,Other,Status,docs/ui/ui-core.js,general_interface,line=424; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3311,TERM_ST3_3311,обычным,Other,Status,docs/ui/ui-core.js,general_interface,line=425; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3312,TERM_ST3_3312,уверенным,Other,Status,docs/ui/ui-core.js,general_interface,line=426; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3313,TERM_ST3_3313,очень уверенным,Other,Status,docs/ui/ui-core.js,general_interface,line=427; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3314,TERM_ST3_3314,дерзким,Other,Status,docs/ui/ui-core.js,general_interface,line=428; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3315,TERM_ST3_3315,грубым,Other,Status,docs/ui/ui-core.js,general_interface,line=429; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3316,TERM_ST3_3316,приказным,Other,Status,docs/ui/ui-core.js,general_interface,line=430; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3317,TERM_ST3_3317,⚡,Toast,Status,docs/ui/ui-core.js,general_interface,line=500; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3318,TERM_ST3_3318,⚡,Toast,Status,docs/ui/ui-core.js,general_interface,line=501; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3319,TERM_ST3_3319,⚡,Toast,Status,docs/ui/ui-core.js,general_interface,line=502; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3320,TERM_ST3_3320,⚡,Toast,Status,docs/ui/ui-core.js,general_interface,line=503; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3321,TERM_ST3_3321,"Твой тон: <span style=""${colorStyleForTierKey(colorKey)}font-weight:900;"">${escapeHtml(subLabel)}</span>",EconomyReason,ReasonName,docs/ui/ui-core.js,"escape,price_caps",variables=colorStyleForTierKey(colorKey)|escapeHtml(subLabel); line=669; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3322,TERM_ST3_3322,"Твой тон: <span style=""${colorStyleForTierKey(colorKey)}font-weight:900;"">${escapeHtml(subLabel)}</span>",EconomyReason,ReasonName,docs/ui/ui-core.js,"escape,price_caps",variables=colorStyleForTierKey(colorKey)|escapeHtml(subLabel); line=685; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3323,TERM_ST3_3323,Твой тон стал ${toastLabel},Button,Button,docs/ui/ui-core.js,economy_toasts,variables=toastLabel; line=696; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3324,TERM_ST3_3324,"Предел: <span style=""${colorStyleForTierKey(colorKey)}font-weight:900;"">${escapeHtml(subLabel)}</span>",EconomyReason,ReasonName,docs/ui/ui-core.js,"escape,price_caps",variables=colorStyleForTierKey(colorKey)|escapeHtml(subLabel); line=711; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3325,TERM_ST3_3325,"До <span style=""${colorStyleForTierKey(nextColorKey)}font-weight:900;"">${escapeHtml(nextLabel)}</span>: ${remaining} ⚡",Toast,Status,docs/ui/ui-core.js,"escape,price_caps",variables=colorStyleForTierKey(nextColorKey)|escapeHtml(nextLabel)|remaining; line=719; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3326,TERM_ST3_3326,система,SystemLine,Button,docs/ui/ui-core.js,general_interface,line=783; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1; taxonomyTextDriftResolvedFrom=Status; taxonomyTextDriftReason=forbidden_overlap_prevention
ST3_3327,TERM_ST3_3327,Система,SystemLine,Status,docs/ui/ui-core.js,general_interface,line=783; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3328,CONCEPT_POINTS_CURRENCY,💰,ResourceName,ResourceName,docs/ui/ui-core.js,economy_toasts,line=813; canonConcept=CONCEPT_POINTS_CURRENCY; canonCategory=ResourceName; STEP3_UI_TAXONOMY_V1
ST3_3329,TERM_ST3_3329,⚡,Toast,Status,docs/ui/ui-core.js,general_interface,line=816; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3330,CONCEPT_REPUTATION,⭐,Other,ResourceName,docs/ui/ui-core.js,general_interface,line=819; canonConcept=CONCEPT_REPUTATION; canonCategory=ResourceName; STEP3_UI_TAXONOMY_V1
ST3_3331,TERM_ST3_3331,🏆,Other,Status,docs/ui/ui-core.js,general_interface,line=822; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3332,TERM_ST3_3332,Система,ChatLine,Status,docs/ui/ui-core.js,chat_ui,line=825; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3333,CONCEPT_POINTS_CURRENCY,"span[title=""Пойнты""]",BlockTitle,ResourceName,docs/ui/ui-core.js,economy_toasts,line=845; canonConcept=CONCEPT_POINTS_CURRENCY; canonCategory=ResourceName; STEP3_UI_TAXONOMY_V1
ST3_3334,CONCEPT_REPUTATION,"span[title=""Репутация""]",BlockTitle,ResourceName,docs/ui/ui-core.js,general_interface,line=846; canonConcept=CONCEPT_REPUTATION; canonCategory=ResourceName; STEP3_UI_TAXONOMY_V1
ST3_3335,TERM_ST3_3335,"span[title=""Победы""]",BlockTitle,BlockTitle,docs/ui/ui-core.js,general_interface,line=847; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3336,TERM_ST3_3336,"span[title=""Влияние""]",BlockTitle,BlockTitle,docs/ui/ui-core.js,general_interface,line=848; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3337,TERM_ST3_3337,⚡,Toast,Status,docs/ui/ui-core.js,general_interface,line=894; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3338,CONCEPT_REPUTATION,⭐,Other,ResourceName,docs/ui/ui-core.js,general_interface,line=894; canonConcept=CONCEPT_REPUTATION; canonCategory=ResourceName; STEP3_UI_TAXONOMY_V1
ST3_3339,CONCEPT_POINTS_CURRENCY,💰,ResourceName,ResourceName,docs/ui/ui-core.js,economy_toasts,line=894; canonConcept=CONCEPT_POINTS_CURRENCY; canonCategory=ResourceName; STEP3_UI_TAXONOMY_V1
ST3_3340,TERM_ST3_3340,🏆,Other,Status,docs/ui/ui-core.js,general_interface,line=894; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3341,TERM_ST3_3341,Выбери игрока.,Other,Status,docs/ui/ui-core.js,general_interface,line=1015; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3342,CONCEPT_POINTS_CURRENCY,"Нужно 1💰, сейчас не хватает.",ResourceName,ResourceName,docs/ui/ui-dm.js,"dm_ui,respect_econ08,economy_toasts,disabled_states,pending_states",line=16; canonConcept=CONCEPT_POINTS_CURRENCY; canonCategory=ResourceName; STEP3_UI_TAXONOMY_V1
ST3_3343,TERM_ST3_3343,Уже было уважение сегодня этому персонажу.,DMLine,Status,docs/ui/ui-dm.js,"dm_ui,respect_econ08",line=17; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3344,TERM_ST3_3344,Цепочка A->B->A сегодня не работает.,DMLine,Status,docs/ui/ui-dm.js,"dm_ui,respect_econ08",line=18; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3345,TERM_ST3_3345,Лимит уважения на сегодня исчерпан.,EmptyState,Status,docs/ui/ui-dm.js,"dm_ui,respect_econ08,price_caps,empty_states",line=19; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3346,CONCEPT_POINTS_CURRENCY,Ты отдал 1💰,ResourceName,ResourceName,docs/ui/ui-dm.js,"dm_ui,respect_econ08,p2p,economy_toasts",line=61; canonConcept=CONCEPT_POINTS_CURRENCY; canonCategory=ResourceName; STEP3_UI_TAXONOMY_V1
ST3_3347,CONCEPT_REPUTATION,Цель получила +1 REP,ResourceName,ResourceName,docs/ui/ui-dm.js,"dm_ui,respect_econ08,economy_toasts",line=62; canonConcept=CONCEPT_REPUTATION; canonCategory=ResourceName; STEP3_UI_TAXONOMY_V1
ST3_3348,CONCEPT_POINTS_CURRENCY,Ты отдал 1💰,ResourceName,ResourceName,docs/ui/ui-dm.js,"dm_ui,p2p,economy_toasts",line=63; canonConcept=CONCEPT_POINTS_CURRENCY; canonCategory=ResourceName; STEP3_UI_TAXONOMY_V1
ST3_3349,CONCEPT_REPUTATION,Цель получила +1 REP,ResourceName,ResourceName,docs/ui/ui-dm.js,"dm_ui,respect_econ08,economy_toasts",line=64; canonConcept=CONCEPT_REPUTATION; canonCategory=ResourceName; STEP3_UI_TAXONOMY_V1
ST3_3350,CONCEPT_POINTS_CURRENCY,Ты отдал 1💰,ResourceName,ResourceName,docs/ui/ui-dm.js,"dm_ui,p2p,economy_toasts",line=67; canonConcept=CONCEPT_POINTS_CURRENCY; canonCategory=ResourceName; STEP3_UI_TAXONOMY_V1
ST3_3351,CONCEPT_REPUTATION,Цель получила +1 REP,ResourceName,ResourceName,docs/ui/ui-dm.js,"dm_ui,respect_econ08,economy_toasts",line=68; canonConcept=CONCEPT_REPUTATION; canonCategory=ResourceName; STEP3_UI_TAXONOMY_V1
ST3_3352,TERM_ST3_3352,Сейчас не получилось. Попробуй позже.,EconomyReason,ReasonName,docs/ui/ui-dm.js,"dm_ui,pending_states,success_fail_states",line=73; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3353,TERM_ST3_3353,Выбери аргумент. У получателя он будет одноразовый. Это платно.,ChatLine,Status,docs/ui/ui-dm.js,"chat_ui,dm_ui",line=365; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3354,CONCEPT_POINTS_CURRENCY,"${escapeHtml(p.text)} <span class=""badge"">${p.kind === ""attack"" ? ""Вброс"" : ""Ответка""}</span>",EconomyReason,ResourceName,docs/ui/ui-dm.js,"dm_ui,escape,price_caps","variables=escapeHtml(p.text)|p.kind === ""attack"" ? ""Вброс"" : ""Ответка""; line=399; canonConcept=CONCEPT_POINTS_CURRENCY; canonCategory=ResourceName; STEP3_UI_TAXONOMY_V1"
ST3_3355,TERM_ST3_3355,Система,DMLine,Status,docs/ui/ui-dm.js,dm_ui,line=406; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3356,TERM_ST3_3356,Так нельзя.,Error,Error,docs/ui/ui-dm.js,"dm_ui,disabled_states",line=406; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3357,CONCEPT_UNAVAILABLE_STATE,Недоступно.,DMLine,Status,docs/ui/ui-dm.js,"dm_ui,economy_toasts",line=463; canonConcept=CONCEPT_UNAVAILABLE_STATE; canonCategory=Status; STEP3_UI_TAXONOMY_V1
ST3_3358,TERM_ST3_3358,Ты,DMLine,Status,docs/ui/ui-dm.js,"dm_ui,training_econ04",line=479; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3359,TERM_ST3_3359,Система,DMLine,Status,docs/ui/ui-dm.js,dm_ui,line=481; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3360,TERM_ST3_3360,Пока без мувов.,EmptyState,Status,docs/ui/ui-dm.js,"dm_ui,empty_states",line=496; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3361,TERM_ST3_3361,Система,DMLine,Status,docs/ui/ui-dm.js,dm_ui,line=502; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3362,TERM_ST3_3362,Развернуть,Button,Button,docs/ui/ui-dm.js,dm_ui,line=619; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3363,TERM_ST3_3363,Стандартный размер,Button,Button,docs/ui/ui-dm.js,dm_ui,line=620; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3364,TERM_ST3_3364,Закрыть,Button,Button,docs/ui/ui-dm.js,"dm_ui,disabled_states",line=637; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3365,TERM_ST3_3365,Закрыть,Button,Button,docs/ui/ui-dm.js,"dm_ui,disabled_states",line=756; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3366,TERM_ST3_3366,"Личка: ${escapeHtml(tname)} <span class=""pill"">[${escapeHtml(String(target.influence || 0))}]</span>",EconomyReason,ReasonName,docs/ui/ui-dm.js,"dm_ui,escape,price_caps",variables=escapeHtml(tname)|escapeHtml(String(target.influence || 0)); line=787; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3367,CONCEPT_BATTLE_ACTION,Забаттлить,Button,ActionName,docs/ui/ui-dm.js,"battle_ui,dm_ui",line=830; canonConcept=CONCEPT_BATTLE_ACTION; canonCategory=Button; STEP3_UI_TAXONOMY_V1
ST3_3368,CONCEPT_UNAVAILABLE_STATE,Недоступно.,DMLine,Status,docs/ui/ui-dm.js,dm_ui,line=832; canonConcept=CONCEPT_UNAVAILABLE_STATE; canonCategory=Status; STEP3_UI_TAXONOMY_V1
ST3_3369,TERM_ST3_3369,Система,DMLine,Status,docs/ui/ui-dm.js,dm_ui,line=844; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3370,TERM_ST3_3370,Дай человеку передохнуть.,DMLine,Status,docs/ui/ui-dm.js,dm_ui,line=844; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3371,TERM_ST3_3371,Не залетело.,DMLine,Status,docs/ui/ui-dm.js,dm_ui,line=844; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3372,TERM_ST3_3372,Система,DMLine,Status,docs/ui/ui-dm.js,dm_ui,line=860; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3373,TERM_ST3_3373,Не залетело.,DMLine,Status,docs/ui/ui-dm.js,dm_ui,line=860; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3374,TERM_ST3_3374,Система,DMLine,Status,docs/ui/ui-dm.js,dm_ui,line=871; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3375,TERM_ST3_3375,Дай человеку передохнуть.,DMLine,Status,docs/ui/ui-dm.js,dm_ui,line=871; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3376,TERM_ST3_3376,Не залетело.,DMLine,Status,docs/ui/ui-dm.js,dm_ui,line=871; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3377,TERM_ST3_3377,Выразить уважение,Button,Button,docs/ui/ui-dm.js,"dm_ui,respect_econ08",line=886; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3378,TERM_ST3_3378,Дай человеку передохнуть.,DMLine,Status,docs/ui/ui-dm.js,dm_ui,line=895; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3379,CONCEPT_ARGUMENT_TRAINING,Обучить аргументу,Button,ActionName,docs/ui/ui-dm.js,"dm_ui,training_econ04",line=899; canonConcept=CONCEPT_ARGUMENT_TRAINING; canonCategory=Button; STEP3_UI_TAXONOMY_V1
ST3_3380,TERM_ST3_3380,Позвать,Button,Button,docs/ui/ui-dm.js,dm_ui,line=907; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3381,TERM_ST3_3381,Лайк,Button,Button,docs/ui/ui-dm.js,dm_ui,line=912; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3382,TERM_ST3_3382,Засчитано.,DMLine,Status,docs/ui/ui-dm.js,dm_ui,line=914; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3383,TERM_ST3_3383,каеф,DMLine,Status,docs/ui/ui-dm.js,dm_ui,line=914; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3384,TERM_ST3_3384,ну норм,DMLine,Status,docs/ui/ui-dm.js,dm_ui,line=914; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3385,TERM_ST3_3385,хех,DMLine,Status,docs/ui/ui-dm.js,dm_ui,line=914; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3386,TERM_ST3_3386,ладно,DMLine,Status,docs/ui/ui-dm.js,dm_ui,line=914; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3387,TERM_ST3_3387,каеф,DMLine,Status,docs/ui/ui-dm.js,dm_ui,line=914; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3388,TERM_ST3_3388,${getS().me.name} перекинулся(ась) реакцией с ${target.name}.,DMLine,Status,docs/ui/ui-dm.js,dm_ui,variables=getS().me.name|target.name; line=915; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3389,TERM_ST3_3389,Система,DMLine,Status,docs/ui/ui-dm.js,dm_ui,line=920; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3390,CONCEPT_POINTS_CURRENCY,Введите положительное число пойнтов.,Error,ResourceName,docs/ui/ui-dm.js,"dm_ui,p2p,economy_toasts",line=925; canonConcept=CONCEPT_POINTS_CURRENCY; canonCategory=ResourceName; STEP3_UI_TAXONOMY_V1
ST3_3391,CONCEPT_POINTS_CURRENCY,У вас недостаточно пойнтов.,ResourceName,ResourceName,docs/ui/ui-dm.js,"dm_ui,p2p,economy_toasts",line=926; canonConcept=CONCEPT_POINTS_CURRENCY; canonCategory=ResourceName; STEP3_UI_TAXONOMY_V1
ST3_3392,CONCEPT_POINTS_CURRENCY,Нельзя отправить пойнты самому себе.,ResourceName,ResourceName,docs/ui/ui-dm.js,"dm_ui,p2p,economy_toasts,disabled_states",line=927; canonConcept=CONCEPT_POINTS_CURRENCY; canonCategory=ResourceName; STEP3_UI_TAXONOMY_V1
ST3_3393,CONCEPT_UNAVAILABLE_STATE,Передача между игроками пока недоступна.,DMLine,Status,docs/ui/ui-dm.js,"dm_ui,p2p,disabled_states",line=928; canonConcept=CONCEPT_UNAVAILABLE_STATE; canonCategory=Status; STEP3_UI_TAXONOMY_V1
ST3_3394,CONCEPT_UNAVAILABLE_STATE,Передача пока отключена.,DMLine,Status,docs/ui/ui-dm.js,"dm_ui,p2p,disabled_states",line=929; canonConcept=CONCEPT_UNAVAILABLE_STATE; canonCategory=Status; STEP3_UI_TAXONOMY_V1
ST3_3395,CONCEPT_POINTS_CURRENCY,Передать 💰,Button,ResourceName,docs/ui/ui-dm.js,"dm_ui,economy_toasts",line=945; canonConcept=CONCEPT_POINTS_CURRENCY; canonCategory=ResourceName; STEP3_UI_TAXONOMY_V1
ST3_3396,CONCEPT_POINTS_CURRENCY,Попросить 💰,Button,ResourceName,docs/ui/ui-dm.js,"dm_ui,economy_toasts",line=945; canonConcept=CONCEPT_POINTS_CURRENCY; canonCategory=ResourceName; STEP3_UI_TAXONOMY_V1
ST3_3397,CONCEPT_UNAVAILABLE_STATE,"Передача отключена — ждите, пока мы включим её снова.",DMLine,Status,docs/ui/ui-dm.js,"dm_ui,p2p",line=952; canonConcept=CONCEPT_UNAVAILABLE_STATE; canonCategory=Status; STEP3_UI_TAXONOMY_V1
ST3_3398,CONCEPT_POINTS_CURRENCY,"Сколько 💰 вы хотите передать ${target.name || """"}?",ResourceName,ResourceName,docs/ui/ui-dm.js,"dm_ui,economy_toasts","variables=target.name || """"; line=956; canonConcept=CONCEPT_POINTS_CURRENCY; canonCategory=ResourceName; STEP3_UI_TAXONOMY_V1"
ST3_3399,CONCEPT_POINTS_CURRENCY,"Сколько 💰 ${target.name || """"} должен передать вам?",ResourceName,ResourceName,docs/ui/ui-dm.js,"dm_ui,economy_toasts","variables=target.name || """"; line=957; canonConcept=CONCEPT_POINTS_CURRENCY; canonCategory=ResourceName; STEP3_UI_TAXONOMY_V1"
ST3_3400,CONCEPT_POINTS_CURRENCY,"Вы отправили ${amount} 💰 ${target.name || """"}.",ResourceName,ResourceName,docs/ui/ui-dm.js,"dm_ui,p2p,economy_toasts","variables=amount|target.name || """"; line=972; canonConcept=CONCEPT_POINTS_CURRENCY; canonCategory=ResourceName; STEP3_UI_TAXONOMY_V1"
ST3_3401,CONCEPT_POINTS_CURRENCY,"${target.name || """"} отправил(а) вам ${amount} 💰.",ResourceName,ResourceName,docs/ui/ui-dm.js,"dm_ui,p2p,economy_toasts","variables=target.name || """"|amount; line=973; canonConcept=CONCEPT_POINTS_CURRENCY; canonCategory=ResourceName; STEP3_UI_TAXONOMY_V1"
ST3_3402,TERM_ST3_3402,Передача не выполнена (${reason}).,EconomyReason,ReasonName,docs/ui/ui-dm.js,"dm_ui,p2p",variables=reason; line=978; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3403,TERM_ST3_3403,Ник игрока...,DMLine,Status,docs/ui/ui-dm.js,dm_ui,line=1006; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1
ST3_3404,TERM_ST3_3404,Позвать,DMLine,Button,docs/ui/ui-dm.js,dm_ui,line=1019; canonConcept=unmapped_inventory_term; STEP3_UI_TAXONOMY_V1; taxonomyTextDriftResolvedFrom=Status; taxonomyTextDriftReason=forbidden_overlap_prevention
